AgencyGroupID,GroupCode,GroupName,GroupHead,ClusterCode,ParentGroupCode,DirectorateCode,Added_by,entry_stamp,last_modified_by,last_modified,DELETED,office_type
901,V-FO-IAU,"FO Internal Audit Unit",NULL,NULL,V-FO-ORD,V,NULL,NULL,NULL,NULL,0,2
902,V-FO-KC,"FO Kalhi-CIDSS PMO",NULL,NULL,V-FO-PROSD,V,NULL,NULL,NULL,NULL,0,2
903,V-FO-LU,"FO Legal Unit",NULL,NULL,V-FO-ORD,V,NULL,NULL,NULL,NULL,0,2
904,V-FO-OARDA,"FO Office of Assistant Regional Director for Administration",NULL,NULL,V-FO-ORD,V,NULL,NULL,NULL,NULL,0,2
905,V-FO-OARDO,"FO Office of Assistant Regional Director for Operation",NULL,NULL,V-FO-ORD,V,NULL,NULL,NULL,NULL,0,2
906,V-FO-ORD,"FO Office of the Regional Director",NULL,NULL,NULL,V,NULL,NULL,NULL,NULL,0,2
907,V-FO-ORD-STU,"FO Social Technology Unit",NULL,NULL,V-FO-ORD,V,NULL,NULL,NULL,NULL,0,2
908,V-FO-PPD,"FO Policy and Plans Division",NULL,NULL,V-FO-ORD,V,NULL,NULL,NULL,NULL,0,2
909,V-FO-PPD-ICT,"FO Information & Planning Communication Technology Section",NULL,NULL,V-FO-ORD,V,NULL,NULL,NULL,NULL,0,2
910,V-FO-PPD-NHTS,"FO National Household Targetting Section",NULL,NULL,V-FO-ORD,V,NULL,NULL,NULL,NULL,0,2
911,V-FO-PPD-PDPS,"FO Policy Development and Planning Section",NULL,NULL,V-FO-PPD,V,NULL,NULL,NULL,NULL,0,2
912,V-FO-PPD-SS,"FO Standard Section",NULL,NULL,V-FO-ORD,V,NULL,NULL,NULL,NULL,0,2
913,V-FO-PPD-UCT,"FO Unconditional Cash Transfer",NULL,NULL,V-FO-PPD,V,NULL,NULL,NULL,NULL,0,2
914,V-FO-PROMSD,"FO Promotive Service Division",NULL,NULL,V-FO-OARDO,V,NULL,NULL,NULL,NULL,0,2
915,V-FO-PROMSD-EPAHP,"FO Enhance Partnership Against Hunger and Poverty",NULL,NULL,V-FO-PROMSD,V,NULL,NULL,NULL,NULL,0,2
916,V-FO-PROMSD-SLP,"FO Sustainable Livelihood Program PMO",NULL,NULL,V-FO-PROSD,V,NULL,NULL,NULL,NULL,0,2
917,V-FO-PSD,"FO Protective Service Division",NULL,NULL,V-FO-OARDO,V,NULL,NULL,NULL,NULL,0,2
918,V-FO-PSD-CBS,"FO Capacity Building Section",NULL,NULL,V-FO-PSD,V,NULL,NULL,NULL,NULL,0,2
919,V-FO-PSD-CBSS,"FO Center Based Services Section",NULL,NULL,V-FO-PSD,V,NULL,NULL,NULL,NULL,0,2
920,V-FO-PSD-CIS,"FO Crisis Intervention Section",NULL,NULL,V-FO-PSD,V,NULL,NULL,NULL,NULL,0,2
921,V-FO-PSD-COMBS,"FO Community Based Services Section",NULL,NULL,V-FO-PSD,V,NULL,NULL,NULL,NULL,0,2
922,V-FO-SMU,"FO Social Marketing Unit",NULL,NULL,V-FO-ORD,V,NULL,NULL,NULL,NULL,0,2
923,VI-FO-4PS-AS,"FO Pantawid - Administrative Section",NULL,NULL,VI-FO-4PS,VI,NULL,NULL,NULL,NULL,0,2
924,VI-FO-4PS-BDM,"FO Pantawid - Beneficiary Data Management Section",NULL,NULL,VI-FO-4PS,VI,NULL,NULL,NULL,NULL,0,2
925,VI-FO-4PS-CBS,"FO Pantawid - Capability Building Division",NULL,NULL,VI-FO-4PS,VI,NULL,NULL,NULL,NULL,0,2
926,VI-FO-4PS-CVS,"FO Pantawid - Compliance Verification Section",NULL,NULL,VI-FO-4PS,VI,NULL,NULL,NULL,NULL,0,2
927,VI-FO-4PS-FDS,"FO Pantawid - Family Development Section",NULL,NULL,VI-FO-4PS,VI,NULL,NULL,NULL,NULL,0,2
928,VI-FO-4PS-GRS,"FO Pantawid - Grievance Redress Section",NULL,NULL,VI-FO-4PS,VI,NULL,NULL,NULL,NULL,0,2
929,VI-FO-4PS-IPD,"FO Pantawid - Institutional Partnership Section",NULL,NULL,VI-FO-4PS,VI,NULL,NULL,NULL,NULL,0,2
930,VI-FO-4PS-MCCT,"FO Pantawid - Modified Conditional Cash Transfer Section",NULL,NULL,VI-FO-4PS,VI,NULL,NULL,NULL,NULL,0,2
931,VI-FO-4PS-OPS,"FO Pantawid - Operation",NULL,NULL,VI-FO-4PS,VI,NULL,NULL,NULL,NULL,0,2
932,VI-FO-4PS-PMES,"FO Pantawid - Planning and Monitoring and Evaluation Section",NULL,NULL,VI-FO-4PS,VI,NULL,NULL,NULL,NULL,0,2
933,VI-FO-4PS-RPMO,"FO Pantawid Regional Program Management Office",NULL,NULL,VI-FO-PROSD,VI,NULL,NULL,NULL,NULL,0,2
934,VI-FO-4PS-SMU,"FO Pantawid - Social Marketing Unit",NULL,NULL,VI-FO-4PS,VI,NULL,NULL,NULL,NULL,0,2
935,VI-FO-4PS-SSDMS,"FO Pantawid - Social Services Delivery and Management Section",NULL,NULL,VI-FO-4PS,VI,NULL,NULL,NULL,NULL,0,2
936,VI-FO-AD,"FO Administrative Division",NULL,NULL,VI-FO-OARDA,VI,NULL,NULL,NULL,NULL,0,2
937,VI-FO-AD-GSS,"FO General Service Section",NULL,NULL,VI-FO-AD,VI,NULL,NULL,NULL,NULL,0,2
938,VI-FO-AD-PS,"FO Procurement Section",NULL,NULL,VI-FO-AD,VI,NULL,NULL,NULL,NULL,0,2
939,VI-FO-AD-PSS,"FO Property and Supply Section",NULL,NULL,VI-FO-AD,VI,NULL,NULL,NULL,NULL,0,2
940,VI-FO-AD-RAMS,"FO Records Management Section",NULL,NULL,VI-FO-AD,VI,NULL,NULL,NULL,NULL,0,2
941,VI-FO-ALL,"All DSWD Field Office VI",NULL,NULL,NULL,VI,NULL,NULL,NULL,NULL,0,2
942,VI-FO-BAC,"FO Bids and Awards Committee",NULL,NULL,NULL,VI,NULL,NULL,NULL,NULL,0,2
943,VI-FO-CBS-MTA,"FO Minors Travelling Abroad Office",NULL,NULL,VI-FO-PSD-COMBS,VI,NULL,NULL,NULL,NULL,0,2
944,VI-FO-CBSS-ANVRC,"FO A/NVRC Island Cluster",NULL,NULL,VI-FO-PSD-CBSS,VI,NULL,NULL,NULL,NULL,0,2
945,VI-FO-CBSS-RHGW,"FO Regional Home for Girls and Women",NULL,NULL,VI-FO-PSD-CBSS,VI,NULL,NULL,NULL,NULL,0,2
946,VI-FO-CBSS-RSCC,"FO Reception and Study Center for Children",NULL,NULL,VI-FO-PSD-CBSS,VI,NULL,NULL,NULL,NULL,0,2
947,VI-FO-CBSS-RSCY,"FO Regional Rehabilitation Center for Youth",NULL,NULL,VI-FO-PSD-CBSS,VI,NULL,NULL,NULL,NULL,0,2
948,VI-FO-COA,"FO Commision on Audit",NULL,NULL,NULL,VI,NULL,NULL,NULL,NULL,0,2
949,VI-FO-COMBS-ARRS,"FO Adoption Resource and Referral Section",NULL,NULL,VI-FO-PSD-COMBS,VI,NULL,NULL,NULL,NULL,0,2
950,VI-FO-COMBS-SFP,"FO Supplementary Feeding Program",NULL,NULL,VI-FO-PSD-COMBS,VI,NULL,NULL,NULL,NULL,0,2
951,VI-FO-COMBS-SPO,"FO Social Pension Office",NULL,NULL,VI-FO-PSD-COMBS,VI,NULL,NULL,NULL,NULL,0,2
952,VI-FO-DRMD,"FO Disaster Response Management Division",NULL,NULL,VI-FO-OARDO,VI,NULL,NULL,NULL,NULL,0,2
953,VI-FO-DRMD-DRIMS,"FO Regional Response & Information Management Section",NULL,NULL,VI-FO-DRMD,VI,NULL,NULL,NULL,NULL,0,2
954,VI-FO-DRMD-DRRMS,"FO Disaster Response Rehabilitation Managment Section",NULL,NULL,VI-FO-DRMD,VI,NULL,NULL,NULL,NULL,0,2
955,VI-FO-DRMD-RROS,"FO Regiona Resource Operation Section",NULL,NULL,VI-FO-DRMD,VI,NULL,NULL,NULL,NULL,0,2
956,VI-FO-FMD,"FO Financial Management Division",NULL,NULL,VI-FO-OARDA,VI,NULL,NULL,NULL,NULL,0,2
957,VI-FO-FMD-AS,"FO Accounting Section",NULL,NULL,VI-FO-FMD,VI,NULL,NULL,NULL,NULL,0,2
958,VI-FO-FMD-BS,"FO Budget Section",NULL,NULL,VI-FO-FMD,VI,NULL,NULL,NULL,NULL,0,2
959,VI-FO-FMD-CS,"FO Cash Section",NULL,NULL,VI-FO-FMD,VI,NULL,NULL,NULL,NULL,0,2
960,VI-FO-HRMDD,"FO Human Resource Management and Development Division",NULL,NULL,VI-FO-OARDA,VI,NULL,NULL,NULL,NULL,0,2
961,VI-FO-HRMDD-HRPPMS,"FO Human Resource Planning and Performance Management Section",NULL,NULL,VI-FO-HRMDD,VI,NULL,NULL,NULL,NULL,0,2
962,VI-FO-HRMDD-HRWS,"FO Human Resource Welfare Section",NULL,NULL,VI-FO-HRMDD,VI,NULL,NULL,NULL,NULL,0,2
963,VI-FO-HRMDD-LDS,"FO Learning and Development Section",NULL,NULL,VI-FO-HRMDD,VI,NULL,NULL,NULL,NULL,0,2
964,VI-FO-HRMDD-PAS,"FO Personal Administration Section",NULL,NULL,VI-FO-HRMDD,VI,NULL,NULL,NULL,NULL,0,2
965,VI-FO-IAU,"FO Internal Audit Unit",NULL,NULL,VI-FO-ORD,VI,NULL,NULL,NULL,NULL,0,2
966,VI-FO-KC,"FO Kalhi-CIDSS PMO",NULL,NULL,VI-FO-PROSD,VI,NULL,NULL,NULL,NULL,0,2
967,VI-FO-LU,"FO Legal Unit",NULL,NULL,VI-FO-ORD,VI,NULL,NULL,NULL,NULL,0,2
968,VI-FO-OARDA,"FO Office of Assistant Regional Director for Administration",NULL,NULL,VI-FO-ORD,VI,NULL,NULL,NULL,NULL,0,2
969,VI-FO-OARDO,"FO Office of Assistant Regional Director for Operation",NULL,NULL,VI-FO-ORD,VI,NULL,NULL,NULL,NULL,0,2
970,VI-FO-ORD,"FO Office of the Regional Director",NULL,NULL,NULL,VI,NULL,NULL,NULL,NULL,0,2
971,VI-FO-ORD-STU,"FO Social Technology Unit",NULL,NULL,VI-FO-ORD,VI,NULL,NULL,NULL,NULL,0,2
972,VI-FO-PPD,"FO Policy and Plans Division",NULL,NULL,VI-FO-ORD,VI,NULL,NULL,NULL,NULL,0,2
973,VI-FO-PPD-ICT,"FO Information & Planning Communication Technology Section",NULL,NULL,VI-FO-ORD,VI,NULL,NULL,NULL,NULL,0,2
974,VI-FO-PPD-NHTS,"FO National Household Targetting Section",NULL,NULL,VI-FO-ORD,VI,NULL,NULL,NULL,NULL,0,2
975,VI-FO-PPD-PDPS,"FO Policy Development and Planning Section",NULL,NULL,VI-FO-PPD,VI,NULL,NULL,NULL,NULL,0,2
976,VI-FO-PPD-SS,"FO Standard Section",NULL,NULL,VI-FO-ORD,VI,NULL,NULL,NULL,NULL,0,2
977,VI-FO-PPD-UCT,"FO Unconditional Cash Transfer",NULL,NULL,VI-FO-PPD,VI,NULL,NULL,NULL,NULL,0,2
978,VI-FO-PROMSD,"FO Promotive Service Division",NULL,NULL,VI-FO-OARDO,VI,NULL,NULL,NULL,NULL,0,2
979,VI-FO-PROMSD-EPAHP,"FO Enhance Partnership Against Hunger and Poverty",NULL,NULL,VI-FO-PROMSD,VI,NULL,NULL,NULL,NULL,0,2
980,VI-FO-PROMSD-SLP,"FO Sustainable Livelihood Program PMO",NULL,NULL,VI-FO-PROSD,VI,NULL,NULL,NULL,NULL,0,2
981,VI-FO-PSD,"FO Protective Service Division",NULL,NULL,VI-FO-OARDO,VI,NULL,NULL,NULL,NULL,0,2
982,VI-FO-PSD-CBS,"FO Capacity Building Section",NULL,NULL,VI-FO-PSD,VI,NULL,NULL,NULL,NULL,0,2
983,VI-FO-PSD-CBSS,"FO Center Based Services Section",NULL,NULL,VI-FO-PSD,VI,NULL,NULL,NULL,NULL,0,2
984,VI-FO-PSD-CIS,"FO Crisis Intervention Section",NULL,NULL,VI-FO-PSD,VI,NULL,NULL,NULL,NULL,0,2
985,VI-FO-PSD-COMBS,"FO Community Based Services Section",NULL,NULL,VI-FO-PSD,VI,NULL,NULL,NULL,NULL,0,2
986,VI-FO-SMU,"FO Social Marketing Unit",NULL,NULL,VI-FO-ORD,VI,NULL,NULL,NULL,NULL,0,2
987,VII-FO-4PS-AS,"FO Pantawid - Administrative Section",NULL,NULL,VII-FO-4PS,VII,NULL,NULL,NULL,NULL,0,2
988,VII-FO-4PS-BDM,"FO Pantawid - Beneficiary Data Management Section",NULL,NULL,VII-FO-4PS,VII,NULL,NULL,NULL,NULL,0,2
989,VII-FO-4PS-CBS,"FO Pantawid - Capability Building Division",NULL,NULL,VII-FO-4PS,VII,NULL,NULL,NULL,NULL,0,2
990,VII-FO-4PS-CVS,"FO Pantawid - Compliance Verification Section",NULL,NULL,VII-FO-4PS,VII,NULL,NULL,NULL,NULL,0,2
991,VII-FO-4PS-FDS,"FO Pantawid - Family Development Section",NULL,NULL,VII-FO-4PS,VII,NULL,NULL,NULL,NULL,0,2
992,VII-FO-4PS-GRS,"FO Pantawid - Grievance Redress Section",NULL,NULL,VII-FO-4PS,VII,NULL,NULL,NULL,NULL,0,2
993,VII-FO-4PS-IPD,"FO Pantawid - Institutional Partnership Section",NULL,NULL,VII-FO-4PS,VII,NULL,NULL,NULL,NULL,0,2
994,VII-FO-4PS-MCCT,"FO Pantawid - Modified Conditional Cash Transfer Section",NULL,NULL,VII-FO-4PS,VII,NULL,NULL,NULL,NULL,0,2
995,VII-FO-4PS-OPS,"FO Pantawid - Operation",NULL,NULL,VII-FO-4PS,VII,NULL,NULL,NULL,NULL,0,2
996,VII-FO-4PS-PMES,"FO Pantawid - Planning and Monitoring and Evaluation Section",NULL,NULL,VII-FO-4PS,VII,NULL,NULL,NULL,NULL,0,2
997,VII-FO-4PS-RPMO,"FO Pantawid Regional Program Management Office",NULL,NULL,VII-FO-PROSD,VII,NULL,NULL,NULL,NULL,0,2
998,VII-FO-4PS-SMU,"FO Pantawid - Social Marketing Unit",NULL,NULL,VII-FO-4PS,VII,NULL,NULL,NULL,NULL,0,2
999,VII-FO-4PS-SSDMS,"FO Pantawid - Social Services Delivery and Management Section",NULL,NULL,VII-FO-4PS,VII,NULL,NULL,NULL,NULL,0,2
1000,VII-FO-AD,"FO Administrative Division",NULL,NULL,VII-FO-OARDA,VII,NULL,NULL,NULL,NULL,0,2
